Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,image_url,boardgame_url,Promotion
Ludifolie,Fireworks,fireworks,https://www.ludifolie.com/48627-home_default/fireworks.jpg,27.90,13.95,https://www.ludifolie.com/19896-fireworks.html,2,4,20,20,20,6,,,Oui
Ludifolie,Dice Theme Park,dice-theme-park,https://www.ludifolie.com/29523-home_default/dice-theme-park.jpg,44.90,35.92,https://www.ludifolie.com/14257-dice-theme-park.html,,,,,,,,,Oui
Ludifolie,Lorcana S5 - Ciel Scintillant : Le Trésor des...,lorcana-s5-ciel-scintillant-le-tresor-des,https://www.ludifolie.com/48488-home_default/lorcana-s5-ciel-scintillant-le-tresor-des-illumineurs.jpg,54.90,38.43,https://www.ludifolie.com/19855-lorcana-s5-ciel-scintillant-le-tresor-des-illumineurs.html,,,,,,,,,Oui
Ludifolie,New Eden,new-eden,https://www.ludifolie.com/34762-home_default/new-eden.jpg,37.90,18.95,https://www.ludifolie.com/15823-new-eden.html,,,,,,,,,Oui
Ludifolie,Sur Le Fil,sur-le-fil,https://www.ludifolie.com/34343-home_default/sur-le-fil.jpg,29.90,17.94,https://www.ludifolie.com/15703-sur-le-fil.html,2,4,30,20,30,7,,,Oui
Ludifolie,Suricates,suricates,https://www.ludifolie.com/40556-home_default/suricates-.jpg,24.90,9.96,https://www.ludifolie.com/17475-suricates-.html,2,4,20,20,20,8,,,Oui
Ludifolie,Adventures in Austerion II - Intrigants du Royaume,adventures-in-austerion-ii-intrigants-du-royaume,https://www.ludifolie.com/45694-home_default/adventures-in-austerion-intrigants-du-royaume.jpg,52.90,42.32,https://www.ludifolie.com/19042-adventures-in-austerion-intrigants-du-royaume.html,1,5,180,60,180,12,,,Oui
Ludifolie,Redwood,redwood,https://www.ludifolie.com/36685-home_default/redwood.jpg,58.50,46.80,https://www.ludifolie.com/16381-redwood.html,1,4,60,45,60,10,,,Oui
Ludifolie,Star Wars Unlimited : Ombres de la Galaxie -...,star-wars-unlimited-ombres-de-la-galaxie,https://www.ludifolie.com/47307-home_default/star-wars-unlimited-ombres-de-la-galaxie-kit-de-demarrage-2-joueurs.jpg,32.90,26.32,https://www.ludifolie.com/19522-star-wars-unlimited-ombres-de-la-galaxie-kit-de-demarrage-2-joueurs.html,,,,,,,,,Oui
Ludifolie,Star Wars Unlimited : Crépuscule de la...,star-wars-unlimited-crepuscule-de-la,https://www.ludifolie.com/51954-home_default/star-wars-unlimited-crepuscule-de-la-republique-kit-de-demarrage-2-joueurs.jpg,32.90,26.32,https://www.ludifolie.com/20803-star-wars-unlimited-crepuscule-de-la-republique-kit-de-demarrage-2-joueurs.html,,,,,,,,,Oui
Ludifolie,DC Comics - Spyfall,dc-comics-spyfall,https://www.ludifolie.com/11991-home_default/dc-comics-spyfall.jpg,17.90,13.43,https://www.ludifolie.com/8652-dc-comics-spyfall.html,,,,,,,,,Oui
Ludifolie,Celtae,celtae,https://www.ludifolie.com/41979-home_default/celtae.jpg,39.90,27.93,https://www.ludifolie.com/17882-celtae.html,1,4,100,50,100,10,,,Oui
Ludifolie,Viticulture World,viticulture-world,https://www.ludifolie.com/31581-home_default/viticulture-world.jpg,37.90,18.95,https://www.ludifolie.com/14866-viticulture-world.html,,,,,,,,,Oui
Ludifolie,Mech a Dream,mech-a-dream,https://www.ludifolie.com/34426-home_default/mech-a-dream.jpg,40.50,28.35,https://www.ludifolie.com/15724-mech-a-dream.html,2,4,45,45,45,10,,,Oui
Ludifolie,Monopoly Animal Crossing,monopoly-animal-crossing,https://www.ludifolie.com/23664-home_default/monopoly-animal-crossing.jpg,35.90,19.75,https://www.ludifolie.com/12403-monopoly-animal-crossing.html,2,4,60,60,0,8,,,Oui
Ludifolie,Space Craft,space-craft,https://www.ludifolie.com/38751-home_default/space-craft.jpg,35.90,25.13,https://www.ludifolie.com/16983-space-craft.html,2,4,60,30,60,10,,,Oui
Ludifolie,Gare à tes Fesses !,gare-a-tes-fesses,https://www.ludifolie.com/33661-home_default/gare-a-tes-fesses-.jpg,26.90,13.45,https://www.ludifolie.com/15506-gare-a-tes-fesses-.html,2,4,15,15,15,5,,,Oui
Ludifolie,Master Word,master-word,https://www.ludifolie.com/15052-home_default/master-word.jpg,21.90,10.95,https://www.ludifolie.com/9652-master-word.html,3,6,15,5,15,12,,,Oui
Ludifolie,It’s a Wonderful Kingdom,its-a-wonderful-kingdom,https://www.ludifolie.com/20964-home_default/its-a-wonderful-kingdom.jpg,28.90,14.45,https://www.ludifolie.com/11458-its-a-wonderful-kingdom.html,1,2,45,45,45,14,,,Oui
Ludifolie,Reload,reload,https://www.ludifolie.com/25857-home_default/reload.jpg,44.90,17.96,https://www.ludifolie.com/13102-reload.html,2,4,60,60,60,12,,,Oui
Ludifolie,Gold West,gold-west,https://www.ludifolie.com/42922-home_default/gold-west.jpg,57.90,46.32,https://www.ludifolie.com/18152-gold-west.html,,,,,,,,,Oui
Ludifolie,Orichalque,orichalque,https://www.ludifolie.com/31578-home_default/orichalque.jpg,39.90,19.95,https://www.ludifolie.com/14865-orichalque.html,2,4,60,45,60,10,,,Oui
Ludifolie,Spirit,spirit,https://www.ludifolie.com/40533-home_default/spirit.jpg,31.50,20.48,https://www.ludifolie.com/17469-spirit.html,3,6,45,45,45,10,,,Oui
Ludifolie,Grail Cup,grail-cup,https://www.ludifolie.com/37389-home_default/grail-cup.jpg,19.90,9.95,https://www.ludifolie.com/16602-grail-cup.html,3,8,30,30,30,10,,,Oui
Ludifolie,Evil Corp,evil-corp,https://www.ludifolie.com/41447-home_default/evil-corp.jpg,35.90,25.13,https://www.ludifolie.com/17722-evil-corp.html,,,,,,,,,Oui
Ludifolie,Agent Dog,agent-dog,https://www.ludifolie.com/51306-home_default/agent-dog.jpg,24.90,19.92,https://www.ludifolie.com/20609-agent-dog.html,2,4,45,30,45,8,,,Oui
Ludifolie,Mon Royaume Pour un Conte,mon-royaume-pour-un-conte,https://www.ludifolie.com/14766-home_default/mon-royaume-pour-un-conte.jpg,24.90,17.43,https://www.ludifolie.com/9564-mon-royaume-pour-un-conte.html,2,4,35,25,35,7,,,Oui
Ludifolie,Rivality,rivality,https://www.ludifolie.com/36026-home_default/rivality.jpg,26.90,13.45,https://www.ludifolie.com/16196-rivality.html,1,4,20,20,20,10,,,Oui
Ludifolie,Orcs vs Orcs,orcs-vs-orcs,https://www.ludifolie.com/42159-home_default/orcs-vs-orcs.jpg,39.90,31.92,https://www.ludifolie.com/17938-orcs-vs-orcs.html,2,4,90,60,90,14,,,Oui
Ludifolie,Unmatched Aventures : Chroniques Inouïes,unmatched-aventures-chroniques-inouies,https://www.ludifolie.com/41771-home_default/unmatched-aventures-chroniques-inouies.jpg,55.00,38.50,https://www.ludifolie.com/17822-unmatched-aventures-chroniques-inouies.html,1,4,60,20,60,9,,,Oui
Ludifolie,Scriptoria,scriptoria,https://www.ludifolie.com/33980-home_default/scriptoria.jpg,39.90,19.95,https://www.ludifolie.com/15589-scriptoria.html,2,4,60,30,60,10,,,Oui
Ludifolie,Phantom Ink,phantom-ink,https://www.ludifolie.com/35279-home_default/phantom-ink.jpg,21.90,14.24,https://www.ludifolie.com/15973-phantom-ink.html,4,8,15,10,15,13,,,Oui
Ludifolie,Eleven - Joueurs Internationaux,eleven-joueurs-internationaux,https://www.ludifolie.com/32751-home_default/eleven-joueurs-internationaux.jpg,19.90,11.94,https://www.ludifolie.com/15219-eleven-joueurs-internationaux.html,1,4,120,60,120,14,,,Oui
Ludifolie,Food Truck,food-truck,https://www.ludifolie.com/34025-home_default/food-truck.jpg,16.90,9.30,https://www.ludifolie.com/15604-food-truck.html,3,6,45,45,45,10,,,Oui
Ludifolie,Virtual Revolution,virtual-revolution,https://www.ludifolie.com/40395-home_default/virtual-revolution.jpg,49.90,19.96,https://www.ludifolie.com/17436-virtual-revolution.html,2,4,90,90,90,14,,,Oui
Ludifolie,Vivarium,vivarium,https://www.ludifolie.com/32290-home_default/vivarium.jpg,21.90,13.14,https://www.ludifolie.com/15089-vivarium.html,2,5,150,60,150,14,,,Oui
Ludifolie,Boomerang : Europe,boomerang-europe,https://www.ludifolie.com/15347-home_default/boomerang-europe.jpg,13.50,8.10,https://www.ludifolie.com/9751-boomerang-europe.html,2,4,30,15,30,10,,,Oui
Ludifolie,Monolith Arena,monolith-arena,https://www.ludifolie.com/10626-home_default/monolith-arena.jpg,39.90,19.95,https://www.ludifolie.com/7995-monolith-arena.html,2,4,45,30,45,10,,,Oui
Ludifolie,Trek 12 - Amazonie,trek-12-amazonie,https://www.ludifolie.com/20836-home_default/trek-12-amazonie.jpg,25.90,12.95,https://www.ludifolie.com/11463-trek-12-amazonie.html,1,50,15,15,15,8,,,Oui
Ludifolie,Istanbul - Choose & Write,istanbul-choose-write,https://www.ludifolie.com/41976-home_default/istanbul-choose-write.jpg,25.90,18.13,https://www.ludifolie.com/17881-istanbul-choose-write.html,,,,,,,,,Oui
Ludifolie,Chili Dice,chili-dice,https://www.ludifolie.com/22865-home_default/chili-dice.jpg,15.90,9.54,https://www.ludifolie.com/12149-chili-dice.html,1,4,30,30,30,8,,,Oui
Ludifolie,Boussanga,boussanga,https://www.ludifolie.com/33075-home_default/boussanga.jpg,39.90,15.96,https://www.ludifolie.com/15315-boussanga.html,1,4,30,30,30,8,,,Oui
Ludifolie,Kingdomino - Age of Giants,kingdomino-age-of-giants,https://www.ludifolie.com/8421-home_default/kingdomino-age-of-giants.jpg,19.90,15.92,https://www.ludifolie.com/6304-kingdomino-age-of-giants.html,2,5,20,15,20,8,,,Oui
Ludifolie,Rainforest,rainforest,https://www.ludifolie.com/32227-home_default/rainforest.jpg,31.90,15.95,https://www.ludifolie.com/15067-rainforest.html,2,4,30,20,30,8,,,Oui
Ludifolie,Ganymede (2ème édition),ganymede-2eme-edition,https://www.ludifolie.com/29380-home_default/ganymede.jpg,29.90,17.94,https://www.ludifolie.com/6399-ganymede.html,,,,,,,,,Oui
Ludifolie,Nautilus Island,nautilus-island,https://www.ludifolie.com/39104-home_default/nautilus-island.jpg,24.90,12.45,https://www.ludifolie.com/17072-nautilus-island.html,2,4,30,20,30,8,,,Oui
Ludifolie,Team Team,team-team,https://www.ludifolie.com/24200-home_default/team-team.jpg,15.90,9.54,https://www.ludifolie.com/12562-team-team.html,2,6,10,6,10,10,,,Oui
Ludifolie,Vampire Village,vampire-village,https://www.ludifolie.com/41785-home_default/vampire-village.jpg,21.90,13.14,https://www.ludifolie.com/17825-vampire-village.html,1,5,20,20,20,10,,,Oui
Ludifolie,Time of Empires,time-of-empires,https://www.ludifolie.com/33054-home_default/time-of-empires.jpg,69.90,31.46,https://www.ludifolie.com/15307-time-of-empires.html,2,4,60,45,60,12,,,Oui
Ludifolie,Le Conseil des 12,le-conseil-des-12,https://www.ludifolie.com/26111-home_default/le-conseil-des-12.jpg,17.90,10.74,https://www.ludifolie.com/13194-le-conseil-des-12.html,2,4,30,20,30,10,,,Oui
Ludifolie,Humanity,humanity,https://www.ludifolie.com/40451-home_default/humanity.jpg,54.90,38.43,https://www.ludifolie.com/17450-humanity.html,2,4,90,90,90,14,,,Oui
Ludifolie,Terraforming Mars : Expedition Arès - Extension...,terraforming-mars-expedition-ares-extension,https://www.ludifolie.com/30554-home_default/terraforming-mars-expedition-ares-extension-fondations-.jpg,26.90,18.83,https://www.ludifolie.com/14583-terraforming-mars-expedition-ares-extension-fondations-.html,,,,,,,,,Oui
Ludifolie,Le Trône de Fer : le Jeu de Figurines -...,le-trone-de-fer-le-jeu-de-figurines,https://www.ludifolie.com/23809-home_default/le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-pitres-sanglants.jpg,34.90,24.43,https://www.ludifolie.com/12445-le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-pitres-sanglants.html,,,,,,,,,Oui
Ludifolie,Egizia - Shifting Sands,egizia-shifting-sands,https://www.ludifolie.com/15721-home_default/egizia-shifting-sands.jpg,44.90,26.94,https://www.ludifolie.com/9860-egizia-shifting-sands.html,2,4,90,90,90,14,,,Oui
Ludifolie,One Deck Dungeon - Tapis de Jeu,one-deck-dungeon-tapis-de-jeu,https://www.ludifolie.com/9637-home_default/one-deck-dungeon-tapis-de-jeu.jpg,22.50,11.25,https://www.ludifolie.com/7240-one-deck-dungeon-tapis-de-jeu.html,,,,,,,,,Oui
Ludifolie,Benevolent,benevolent,https://www.ludifolie.com/40420-home_default/benevolent.jpg,31.50,15.75,https://www.ludifolie.com/17443-benevolent.html,2,4,30,20,30,10,,,Oui
Ludifolie,Scrabble Surprise,scrabble-surprise,https://www.ludifolie.com/33683-home_default/scrabble-surprise.jpg,38.90,19.45,https://www.ludifolie.com/15511-scrabble-surprise.html,2,4,0,0,0,10,,,Oui
Ludifolie,Endless Winter : Ancêtres,endless-winter-ancetres,https://www.ludifolie.com/34046-home_default/endless-winter-ancetres.jpg,13.50,8.10,https://www.ludifolie.com/15612-endless-winter-ancetres.html,,,,,,,,,Oui
Ludifolie,Endless Winter : Cérémonies Rituelles,endless-winter-ceremonies-rituelles,https://www.ludifolie.com/35706-home_default/endless-winter-ceremonies-rituelles.jpg,10.50,6.30,https://www.ludifolie.com/16103-endless-winter-ceremonies-rituelles.html,1,4,120,60,120,12,,,Oui
Ludifolie,Endless Winter : Peintures Rupestres,endless-winter-peintures-rupestres,https://www.ludifolie.com/34050-home_default/endless-winter-peintures-rupestres.jpg,21.90,13.14,https://www.ludifolie.com/15614-endless-winter-peintures-rupestres.html,,,,,,,,,Oui
Ludifolie,Endless Winter : Rivières et Radeaux,endless-winter-rivieres-et-radeaux,https://www.ludifolie.com/34048-home_default/endless-winter-rivieres-et-radeaux.jpg,17.90,10.74,https://www.ludifolie.com/15613-endless-winter-rivieres-et-radeaux.html,,,,,,,,,Oui
Ludifolie,Endless Winter : Aurore Boréale,endless-winter-aurore-boreale,https://www.ludifolie.com/35702-home_default/endless-winter-aurore-boreale.jpg,10.50,6.30,https://www.ludifolie.com/16101-endless-winter-aurore-boreale.html,1,4,120,60,120,12,,,Oui
Ludifolie,Endless Winter : Compagnie Canine,endless-winter-compagnie-canine,https://www.ludifolie.com/35704-home_default/endless-winter-compagnie-canine.jpg,10.50,6.30,https://www.ludifolie.com/16102-endless-winter-compagnie-canine.html,1,4,120,60,120,12,,,Oui
Ludifolie,Endless Winter : Module Mammouth,endless-winter-module-mammouth,https://www.ludifolie.com/35844-home_default/endless-winter-module-mammouth.jpg,10.50,6.30,https://www.ludifolie.com/16140-endless-winter-module-mammouth.html,,,,,,,,,Oui
Ludifolie,Le Trône de Fer : le Jeu de Figurines -...,le-trone-de-fer-le-jeu-de-figurines,https://www.ludifolie.com/23793-home_default/le-trone-de-fer-le-jeu-de-figurines-chevaliers-du-cerf.jpg,31.50,22.05,https://www.ludifolie.com/12441-le-trone-de-fer-le-jeu-de-figurines-chevaliers-du-cerf.html,,,,,,,,,Oui
Ludifolie,Almanac : Les Sentiers Périlleux,almanac-les-sentiers-perilleux,https://www.ludifolie.com/33153-home_default/almanac-les-sentiers-perilleux.jpg,12.90,6.45,https://www.ludifolie.com/15341-almanac-les-sentiers-perilleux.html,2,4,90,60,90,12,,,Oui
Ludifolie,Almanac : Les Sommets Cristallins,almanac-les-sommets-cristallins,https://www.ludifolie.com/30848-home_default/almanac-les-sommets-cristallins.jpg,48.90,24.45,https://www.ludifolie.com/14660-almanac-les-sommets-cristallins.html,2,4,90,60,90,12,,,Oui
Ludifolie,Explora,explora,https://www.ludifolie.com/41334-home_default/explora.jpg,23.90,11.95,https://www.ludifolie.com/17688-explora.html,2,4,30,30,30,9,,,Oui
Ludifolie,Room 25 - VIP,room-25-vip,https://www.ludifolie.com/8346-home_default/room-25-vip.jpg,14.90,7.45,https://www.ludifolie.com/6245-room-25-vip.html,,,,,,,,,Oui
Ludifolie,Point Up,point-up,https://www.ludifolie.com/12869-home_default/point-up.jpg,14.90,7.45,https://www.ludifolie.com/8974-point-up.html,2,6,15,15,15,6,,,Oui
Ludifolie,Dune Betrayal,dune-betrayal,https://www.ludifolie.com/23981-home_default/dune-betrayal.jpg,26.90,13.45,https://www.ludifolie.com/12492-dune-betrayal.html,4,8,40,20,40,14,,,Oui
Ludifolie,Lucky Bastard,lucky-bastard,https://www.ludifolie.com/35938-home_default/lucky-bastard.jpg,10.90,7.63,https://www.ludifolie.com/16169-lucky-bastard.html,2,6,15,10,15,8,,,Oui
Ludifolie,Dungeonology : L'Expédition,dungeonology-l-expedition,https://www.ludifolie.com/39590-home_default/dungeonology-l-expedition.jpg,71.90,46.74,https://www.ludifolie.com/17205-dungeonology-l-expedition.html,,,,,,,,,Oui
Ludifolie,Sherlock - Connectez les Indices,sherlock-connectez-les-indices,https://www.ludifolie.com/26114-home_default/sherlock-connectez-les-indices.jpg,22.50,15.75,https://www.ludifolie.com/13195-sherlock-connectez-les-indices.html,,,,,,,,,Oui
Ludifolie,Mystery House,mystery-house,https://www.ludifolie.com/12667-home_default/mystery-house.jpg,29.90,14.95,https://www.ludifolie.com/8911-mystery-house.html,,,,,,,,,Oui
Ludifolie,Epic - Le Jeu de Cartes,epic-le-jeu-de-cartes,https://www.ludifolie.com/6329-home_default/epic.jpg,14.90,8.94,https://www.ludifolie.com/4754-epic.html,,,,,,,,,Oui
Ludifolie,Lost Empires : War for the New Sun,lost-empires-war-for-the-new-sun,https://www.ludifolie.com/34632-home_default/lost-empires-war-for-the-new-sun.jpg,31.50,18.90,https://www.ludifolie.com/15784-lost-empires-war-for-the-new-sun.html,2,2,30,30,30,14,,,Oui
Ludifolie,L’Assemblée des Vilains : Un Jeu Loups-Garous,lassemblee-des-vilains-un-jeu-loups-garous,https://www.ludifolie.com/23000-home_default/lassemblee-des-vilains-un-jeu-loups-garous.jpg,12.90,9.03,https://www.ludifolie.com/12192-lassemblee-des-vilains-un-jeu-loups-garous.html,,,,,,,,,Oui
Ludifolie,Wise Guys,wise-guys,https://www.ludifolie.com/29631-home_default/wise-guys.jpg,46.90,18.76,https://www.ludifolie.com/14290-wise-guys.html,,,,,,,,,Oui
Ludifolie,Escape Quests - L'Oeil d'Itzamna,escape-quests-l-oeil-d-itzamna,https://www.ludifolie.com/23476-home_default/escape-quests-l-oeil-d-itzamna.jpg,22.50,13.50,https://www.ludifolie.com/12349-escape-quests-l-oeil-d-itzamna.html,,,,,,,,,Oui
Ludifolie,Champions !,champions,https://www.ludifolie.com/37708-home_default/champions-.jpg,19.90,14.93,https://www.ludifolie.com/16689-champions-.html,2,2,20,20,20,10,,,Oui
Ludifolie,CloudAge,cloudage,https://www.ludifolie.com/19545-home_default/cloudage.jpg,49.90,24.95,https://www.ludifolie.com/11053-cloudage.html,1,4,100,60,100,10,,,Oui
Ludifolie,Combo Fighter,combo-fighter,https://www.ludifolie.com/12971-home_default/dans-les-cordes.jpg,29.90,14.95,https://www.ludifolie.com/8993-dans-les-cordes.html,1,4,15,5,15,12,,,Oui
Ludifolie,No Filter,no-filter,https://www.ludifolie.com/14514-home_default/no-filter.jpg,26.90,16.14,https://www.ludifolie.com/9487-no-filter.html,,,,,,,,,Oui
Ludifolie,The Last Doge,the-last-doge,https://www.ludifolie.com/44621-home_default/the-last-doge.jpg,33.90,27.12,https://www.ludifolie.com/18735-the-last-doge.html,2,5,45,30,45,14,,,Oui
Ludifolie,Truth or Drink,truth-or-drink,https://www.ludifolie.com/45885-home_default/truth-or-drink.jpg,26.90,21.52,https://www.ludifolie.com/19095-truth-or-drink.html,,,,,,,,,Oui
Ludifolie,Moesteiro,moesteiro,https://www.ludifolie.com/40063-home_default/moesteiro.jpg,34.90,17.45,https://www.ludifolie.com/17340-moesteiro.html,2,4,60,30,60,10,,,Oui
Ludifolie,Galaxy Trucker - Effets Spatiaux,galaxy-trucker-effets-spatiaux,https://www.ludifolie.com/35165-home_default/galaxy-trucker-effets-spatiaux.jpg,26.90,14.80,https://www.ludifolie.com/15937-galaxy-trucker-effets-spatiaux.html,2,4,60,30,60,8,,,Oui
Ludifolie,Souviens-Toi,souviens-toi,https://www.ludifolie.com/36130-home_default/souviens-toi.jpg,26.90,13.45,https://www.ludifolie.com/16224-souviens-toi.html,2,4,30,30,30,10,,,Oui
Ludifolie,Orléans Stories,orleans-stories,https://www.ludifolie.com/12906-home_default/orleans-stories.jpg,65.90,39.54,https://www.ludifolie.com/8988-orleans-stories.html,2,4,180,60,180,12,,,Oui
Ludifolie,Dragon Boats of the Four Seas - Version Deluxe,dragon-boats-of-the-four-seas-version-deluxe,https://www.ludifolie.com/42496-home_default/dragon-boats-of-the-four-seas.jpg,71.90,28.76,https://www.ludifolie.com/7613-dragon-boats-of-the-four-seas.html,,,,,,,,,Oui
Ludifolie,Curators,curators,https://www.ludifolie.com/17846-home_default/curators.jpg,39.90,19.95,https://www.ludifolie.com/10554-curators.html,1,4,75,45,75,14,,,Oui
Ludifolie,Moorland,moorland,https://www.ludifolie.com/43045-home_default/moorland.jpg,34.90,24.43,https://www.ludifolie.com/18189-moorland.html,2,4,60,45,60,10,,,Oui
Ludifolie,Figurine Pop! - Green Lantern n°400,figurine-pop-green-lantern-ndeg400,https://www.ludifolie.com/28173-home_default/figurine-pop-green-lantern-n400.jpg,14.90,9.90,https://www.ludifolie.com/13834-figurine-pop-green-lantern-n400.html,,,,,,,,,Oui
Ludifolie,Figurine Pop! - Invisible Girl n°558,figurine-pop-invisible-girl-ndeg558,https://www.ludifolie.com/27594-home_default/figurine-pop-invisible-girl-n558.jpg,14.90,9.90,https://www.ludifolie.com/13614-figurine-pop-invisible-girl-n558.html,,,,,,,,,Oui
Ludifolie,Figurine Pop! - Mobius n°896,figurine-pop-mobius-ndeg896,https://www.ludifolie.com/28899-home_default/figurine-pop-mobius-n896.jpg,14.90,9.90,https://www.ludifolie.com/14077-figurine-pop-mobius-n896.html,,,,,,,,,Oui
